4,24,39,59
4,24,47,51
4,24,51,59
4,25,27,44
4,25,27,64
4,25,33,40
4,25,39,42
4,25,39,54
4,25,42,47
4,25,42,51
4,25,42,59
4,25,44,45
4,25,45,64
4,25,47,54
4,25,49,64
4,25,51,54
4,25,54,59
4,26,42,48
4,26,48,54
4,27,27,34
4,27,27,62
4,27,28,41
4,27,31,38
4,27,31,46
4,27,33,50
4,27,33,58
4,27,34,45
4,27,35,40
4,27,38,61
4,27,41,50
4,27,41,58
4,27,42,49
4,27,45,62
4,27,46,61
4,27,47,56
4,27,49,54
4,27,56,59
4,28,41,45
4,29,33,56
4,29,35,42
4,29,35,54
4,30,35,53
4,30,37,47
4,30,37,59
4,30,38,60
4,30,41,55
4,30,42,56
4,30,46,60
4,30,54,56
4,31,38,45
4,31,42,53
4,31,45,46
4,31,53,54
4,33,41,42
4,33,41,54
4,33,45,50
4,33,45,58
4,33,49,50
4,33,49,58
4,34,39,47
4,34,39,59
4,34,45,45
4,34,47,51
4,34,51,59
4,35,36,53
4,35,40,45
4,36,37,47
4,36,37,59
4,36,38,60
4,36,41,55
4,36,42,56
4,36,46,60
4,36,54,56
4,37,42,57
4,37,54,57
4,38,45,61
4,38,53,57
4,39,40,41
4,39,44,49
4,39,47,62
4,39,59,62
4,40,41,51
4,40,42,60
4,40,54,60
4,41,45,50
4,41,45,58
4,42,45,49
4,42,48,52
4,42,53,61
4,44,49,51
4,45,45,62
4,45,46,61
4,45,47,56
4,45,49,54
4,45,56,59
4,46,53,57
4,47,51,62
4,47,53,60
4,48,52,54
4,51,59,62
4,53,54,61
4,53,59,60
5,6,6,47
5,6,6,59
5,6,10,55
5,6,11,12
5,6,11,24
5,6,12,41
5,6,14,39
5,6,14,47
5,6,14,51
5,6,14,59
5,6,15,20
5,6,15,28
5,6,19,20
5,6,19,28
5,6,20,27
5,6,20,37
5,6,20,45
5,6,20,57
5,6,22,63
5,6,24,41
5,6,26,47
5,6,26,59
5,6,27,28
5,6,27,50
5,6,27,58
5,6,28,37
5,6,28,45
5,6,28,57
5,6,30,55
5,6,36,55
5,6,39,40
5,6,40,47
5,6,40,51
5,6,40,59
5,6,44,63
5,6,45,50
5,6,45,58
5,6,47,48
5,6,47,52
5,6,48,59
5,6,52,59
5,6,55,56
5,7,8,18
5,7,8,60
5,7,12,22
5,7,12,30
5,7,12,36
5,7,12,44
5,7,16,18
5,7,16,60
5,7,22,24
5,7,24,30
5,7,24,36
5,7,24,44
5,7,27,47
5,7,27,59
5,7,30,32
5,7,30,42
5,7,30,54
5,7,32,36
5,7,36,42
5,7,36,54
5,7,45,47
5,7,45,59
